session_id,customer_id,session_date,session_duration_min,pages_viewed,device_type
SESS_021801,CUST_01376,2024-09-03,58.3,26,Mobile
SESS_021802,CUST_01376,2024-10-11,21.4,17,Mobile
SESS_021803,CUST_01376,2024-12-07,22.4,9,Mobile
SESS_021804,CUST_01376,2025-04-12,31.3,18,Mobile
SESS_021805,CUST_01376,2025-05-10,9.7,15,Mobile
SESS_021806,CUST_01376,2025-06-01,17.4,9,Mobile
SESS_021807,CUST_01376,2025-07-03,11.2,6,Mobile
SESS_021808,CUST_01376,2025-08-01,21.9,13,Mobile
SESS_021809,CUST_01376,2025-08-02,35.4,20,Mobile
SESS_021810,CUST_01376,2025-08-30,29.5,19,Mobile
SESS_021811,CUST_01376,2025-12-16,8.8,10,Mobile
SESS_021812,CUST_01376,2025-12-31,26.7,13,Desktop
SESS_021813,CUST_01376,2026-01-28,50.3,16,Mobile
SESS_021814,CUST_01376,2026-02-03,4.8,8,Mobile
SESS_021815,CUST_01376,2026-02-22,16.2,14,Mobile
SESS_021816,CUST_01376,2026-03-05,61.7,21,Mobile
SESS_021817,CUST_01376,2026-04-07,53.0,30,Mobile
SESS_021818,CUST_01376,2026-04-17,32.6,18,Mobile
SESS_021819,CUST_01376,2026-04-27,10.2,9,Mobile
SESS_021820,CUST_01376,2026-04-28,38.0,15,Mobile
SESS_021821,CUST_01376,2026-05-05,40.9,17,Mobile
SESS_021822,CUST_01376,2026-06-13,13.7,7,Mobile
SESS_021823,CUST_01376,2026-06-18,19.6,14,Mobile
SESS_021824,CUST_01376,2026-06-19,43.9,18,Mobile
SESS_021825,CUST_01376,2026-06-30,1.8,10,Mobile
SESS_021826,CUST_01376,2026-07-10,24.5,14,Mobile
SESS_021827,CUST_01376,2026-07-19,35.6,20,Mobile
SESS_021828,CUST_01376,2026-08-06,9.4,18,Mobile
SESS_021829,CUST_01376,2026-08-10,4.4,9,Mobile
SESS_021830,CUST_01376,2026-08-11,53.5,17,Mobile
SESS_021831,CUST_01376,2026-08-16,27.8,18,Mobile
SESS_021832,CUST_01376,2026-08-19,36.7,16,Mobile
SESS_021833,CUST_01376,2026-08-25,21.7,10,Mobile
SESS_021834,CUST_01377,2026-02-18,15.1,14,Mobile
SESS_021835,CUST_01377,2026-03-02,81.1,32,Mobile
SESS_021836,CUST_01377,2026-03-08,44.9,20,Mobile
SESS_021837,CUST_01377,2026-03-18,39.7,27,Mobile
SESS_021838,CUST_01377,2026-03-23,28.0,16,Mobile
SESS_021839,CUST_01377,2026-04-05,10.8,9,Mobile
SESS_021840,CUST_01377,2026-04-27,83.5,48,Mobile
SESS_021841,CUST_01377,2026-04-30,20.5,9,Mobile
SESS_021842,CUST_01377,2026-05-01,25.0,5,Mobile
SESS_021843,CUST_01377,2026-05-02,35.6,12,Mobile
SESS_021844,CUST_01377,2026-05-02,26.8,20,Mobile
SESS_021845,CUST_01377,2026-05-18,21.6,11,Mobile
SESS_021846,CUST_01377,2026-06-01,6.4,12,Mobile
SESS_021847,CUST_01377,2026-06-12,12.2,12,Mobile
SESS_021848,CUST_01377,2026-06-14,13.4,11,Mobile
SESS_021849,CUST_01377,2026-06-15,7.8,10,Mobile
SESS_021850,CUST_01377,2026-06-15,15.4,8,Mobile
SESS_021851,CUST_01377,2026-06-27,120.0,40,Mobile
SESS_021852,CUST_01377,2026-07-05,46.4,28,Mobile
SESS_021853,CUST_01377,2026-07-20,6.4,11,Mobile
SESS_021854,CUST_01377,2026-07-26,29.8,10,Mobile
SESS_021855,CUST_01377,2026-08-05,23.9,20,Mobile
SESS_021856,CUST_01377,2026-08-07,37.8,30,Mobile
SESS_021857,CUST_01377,2026-08-10,29.5,27,Mobile
SESS_021858,CUST_01377,2026-08-12,15.2,17,Mobile
SESS_021859,CUST_01377,2026-08-18,38.8,25,Mobile
SESS_021860,CUST_01377,2026-08-19,11.5,10,Mobile
SESS_021861,CUST_01378,2025-12-15,16.3,8,Mobile
SESS_021862,CUST_01378,2026-02-20,15.9,14,Mobile
SESS_021863,CUST_01378,2026-03-21,14.8,14,Mobile
SESS_021864,CUST_01378,2026-04-02,1.4,4,Mobile
SESS_021865,CUST_01378,2026-04-02,11.6,6,Mobile
SESS_021866,CUST_01378,2026-04-11,19.2,11,Mobile
SESS_021867,CUST_01378,2026-04-17,0.5,5,Mobile
SESS_021868,CUST_01378,2026-05-04,19.3,6,Mobile
SESS_021869,CUST_01378,2026-05-13,26.4,9,Mobile
SESS_021870,CUST_01378,2026-05-23,17.5,7,Mobile
SESS_021871,CUST_01378,2026-05-31,30.6,15,Mobile
SESS_021872,CUST_01378,2026-06-12,17.4,10,Mobile
SESS_021873,CUST_01378,2026-06-22,25.8,9,Mobile
SESS_021874,CUST_01378,2026-06-29,18.4,8,Mobile
SESS_021875,CUST_01378,2026-08-06,21.6,9,Mobile
SESS_021876,CUST_01379,2026-05-15,2.2,1,Mobile
SESS_021877,CUST_01379,2026-07-29,10.3,9,Mobile
SESS_021878,CUST_01379,2026-08-26,1.6,3,Mobile
SESS_021879,CUST_01379,2026-08-28,9.2,7,Mobile
SESS_021880,CUST_01380,2026-01-07,9.4,10,Desktop
SESS_021881,CUST_01380,2026-01-12,21.3,12,Desktop
SESS_021882,CUST_01380,2026-01-20,35.1,16,Mobile
SESS_021883,CUST_01380,2026-04-15,33.6,7,Mobile
SESS_021884,CUST_01380,2026-05-07,3.6,8,Desktop
SESS_021885,CUST_01380,2026-05-16,31.1,16,Desktop
SESS_021886,CUST_01380,2026-05-19,6.3,10,Desktop
SESS_021887,CUST_01380,2026-05-21,5.1,7,Desktop
SESS_021888,CUST_01380,2026-06-03,10.3,9,Desktop
SESS_021889,CUST_01380,2026-06-10,9.0,12,Desktop
SESS_021890,CUST_01380,2026-06-27,41.4,17,Desktop
SESS_021891,CUST_01380,2026-06-27,27.1,16,Desktop
SESS_021892,CUST_01380,2026-07-02,46.6,21,Desktop
SESS_021893,CUST_01380,2026-07-22,2.8,5,Desktop
SESS_021894,CUST_01380,2026-07-25,47.7,14,Desktop
SESS_021895,CUST_01380,2026-08-05,13.1,10,Desktop
SESS_021896,CUST_01380,2026-08-14,12.7,10,Desktop
SESS_021897,CUST_01380,2026-08-15,36.4,21,Desktop
SESS_021898,CUST_01380,2026-08-28,74.5,28,Desktop
SESS_021899,CUST_01380,2026-08-29,50.2,16,Desktop
SESS_021900,CUST_01381,2026-08-02,2.2,3,Mobile
SESS_021901,CUST_01382,2026-07-24,47.1,14,Mobile
SESS_021902,CUST_01382,2026-08-01,21.2,9,Mobile
SESS_021903,CUST_01382,2026-08-02,11.4,4,Mobile
SESS_021904,CUST_01382,2026-08-03,29.3,12,Mobile
SESS_021905,CUST_01382,2026-08-06,4.3,11,Mobile
SESS_021906,CUST_01382,2026-08-06,9.3,11,Mobile
SESS_021907,CUST_01382,2026-08-08,13.8,12,Mobile
SESS_021908,CUST_01382,2026-08-11,15.4,7,Mobile
SESS_021909,CUST_01382,2026-08-16,10.5,13,Mobile
SESS_021910,CUST_01382,2026-08-22,14.0,12,Mobile
SESS_021911,CUST_01382,2026-08-30,24.4,16,Mobile
SESS_021912,CUST_01383,2024-02-28,4.4,6,Tablet
SESS_021913,CUST_01383,2024-10-28,20.0,10,Mobile
SESS_021914,CUST_01383,2024-12-23,10.0,4,Tablet
SESS_021915,CUST_01383,2024-12-26,3.2,3,Tablet
SESS_021916,CUST_01383,2024-12-31,15.5,5,Tablet
SESS_021917,CUST_01383,2025-10-14,8.4,5,Tablet
SESS_021918,CUST_01383,2026-01-20,8.6,8,Tablet
SESS_021919,CUST_01383,2026-04-14,5.8,3,Tablet
SESS_021920,CUST_01383,2026-05-18,7.5,6,Tablet
SESS_021921,CUST_01383,2026-06-10,10.3,6,Tablet
SESS_021922,CUST_01383,2026-06-27,1.4,1,Tablet
SESS_021923,CUST_01383,2026-08-12,23.5,8,Tablet
SESS_021924,CUST_01384,2026-05-26,21.6,23,Mobile
SESS_021925,CUST_01384,2026-06-16,60.0,34,Mobile
SESS_021926,CUST_01384,2026-06-26,120.0,52,Mobile
SESS_021927,CUST_01384,2026-06-28,42.8,33,Mobile
SESS_021928,CUST_01384,2026-07-11,120.0,53,Mobile
SESS_021929,CUST_01384,2026-07-12,76.6,45,Mobile
SESS_021930,CUST_01384,2026-07-20,14.6,22,Mobile
SESS_021931,CUST_01384,2026-07-28,113.8,53,Mobile
SESS_021932,CUST_01384,2026-07-30,43.6,24,Mobile
SESS_021933,CUST_01384,2026-07-31,19.0,29,Mobile
SESS_021934,CUST_01384,2026-08-01,22.5,22,Mobile
SESS_021935,CUST_01384,2026-08-08,3.8,19,Mobile
SESS_021936,CUST_01384,2026-08-09,5.1,11,Mobile
SESS_021937,CUST_01384,2026-08-13,62.8,37,Mobile
SESS_021938,CUST_01384,2026-08-20,52.1,29,Mobile
SESS_021939,CUST_01384,2026-08-20,4.5,17,Mobile
SESS_021940,CUST_01384,2026-08-22,92.4,36,Mobile
SESS_021941,CUST_01384,2026-08-22,70.5,36,Mobile
SESS_021942,CUST_01384,2026-08-27,120.0,60,Mobile
SESS_021943,CUST_01384,2026-09-02,40.1,19,Mobile
SESS_021944,CUST_01384,2026-09-02,68.8,32,Mobile
SESS_021945,CUST_01385,2025-10-10,38.7,19,Mobile
SESS_021946,CUST_01385,2025-10-21,14.8,13,Mobile
SESS_021947,CUST_01385,2025-11-03,9.2,9,Mobile
SESS_021948,CUST_01385,2025-11-21,21.9,9,Mobile
SESS_021949,CUST_01385,2025-12-21,22.2,16,Mobile
SESS_021950,CUST_01385,2025-12-29,13.0,16,Mobile
SESS_021951,CUST_01385,2026-01-23,73.4,32,Desktop
SESS_021952,CUST_01385,2026-01-30,36.0,26,Mobile
SESS_021953,CUST_01385,2026-02-02,20.7,21,Mobile
SESS_021954,CUST_01385,2026-02-04,9.2,5,Mobile
SESS_021955,CUST_01385,2026-02-04,31.9,19,Mobile
SESS_021956,CUST_01385,2026-02-22,4.8,7,Mobile
SESS_021957,CUST_01385,2026-02-27,19.5,10,Desktop
SESS_021958,CUST_01385,2026-03-05,48.3,29,Mobile
SESS_021959,CUST_01385,2026-03-06,49.7,25,Mobile
SESS_021960,CUST_01385,2026-03-10,23.9,18,Mobile
SESS_021961,CUST_01385,2026-03-19,21.0,7,Mobile
SESS_021962,CUST_01385,2026-03-19,33.5,15,Mobile
SESS_021963,CUST_01385,2026-03-19,57.0,24,Mobile
SESS_021964,CUST_01385,2026-03-25,23.1,11,Mobile
SESS_021965,CUST_01385,2026-04-02,75.3,26,Desktop
SESS_021966,CUST_01385,2026-04-11,80.2,24,Mobile
SESS_021967,CUST_01385,2026-04-13,29.1,18,Mobile
SESS_021968,CUST_01385,2026-04-21,21.9,13,Mobile
SESS_021969,CUST_01385,2026-05-03,11.7,7,Mobile
SESS_021970,CUST_01385,2026-05-03,14.2,14,Mobile
SESS_021971,CUST_01385,2026-05-06,15.0,13,Desktop
SESS_021972,CUST_01385,2026-05-16,69.2,24,Mobile
SESS_021973,CUST_01385,2026-06-02,39.6,18,Mobile
SESS_021974,CUST_01385,2026-07-03,54.6,28,Mobile
SESS_021975,CUST_01385,2026-07-09,43.5,26,Mobile
SESS_021976,CUST_01385,2026-08-03,67.4,24,Mobile
SESS_021977,CUST_01385,2026-08-05,57.4,35,Mobile
SESS_021978,CUST_01385,2026-08-06,26.8,19,Mobile
SESS_021979,CUST_01385,2026-08-07,86.2,37,Mobile
SESS_021980,CUST_01385,2026-08-13,27.4,20,Mobile
SESS_021981,CUST_01385,2026-08-25,6.4,9,Mobile
SESS_021982,CUST_01386,2026-06-01,19.3,13,Desktop
SESS_021983,CUST_01386,2026-06-16,29.1,13,Desktop
SESS_021984,CUST_01386,2026-06-24,19.4,9,Desktop
SESS_021985,CUST_01386,2026-07-13,15.2,11,Desktop
SESS_021986,CUST_01386,2026-08-11,80.2,47,Tablet
SESS_021987,CUST_01386,2026-08-17,23.6,12,Desktop
SESS_021988,CUST_01386,2026-08-18,63.1,34,Mobile
SESS_021989,CUST_01386,2026-08-22,13.6,10,Desktop
SESS_021990,CUST_01386,2026-08-28,17.7,13,Desktop
SESS_021991,CUST_01386,2026-09-02,55.2,27,Desktop
SESS_021992,CUST_01386,2026-09-03,33.2,18,Desktop
SESS_021993,CUST_01387,2025-02-17,41.5,20,Mobile
SESS_021994,CUST_01387,2025-04-15,9.8,11,Mobile
SESS_021995,CUST_01387,2025-06-11,19.3,9,Mobile
SESS_021996,CUST_01387,2025-06-18,46.8,17,Mobile
SESS_021997,CUST_01387,2025-06-28,32.4,12,Mobile
SESS_021998,CUST_01387,2025-09-23,44.7,21,Mobile
SESS_021999,CUST_01387,2025-09-28,52.5,24,Mobile
SESS_022000,CUST_01387,2025-10-07,20.2,14,Mobile
SESS_022001,CUST_01387,2025-10-14,46.8,24,Mobile
SESS_022002,CUST_01387,2025-10-16,107.1,45,Mobile
SESS_022003,CUST_01387,2025-11-12,19.3,12,Mobile
SESS_022004,CUST_01387,2025-11-17,22.8,15,Desktop
SESS_022005,CUST_01387,2025-11-18,9.4,7,Mobile
SESS_022006,CUST_01387,2025-12-01,106.8,35,Mobile
SESS_022007,CUST_01387,2025-12-06,23.9,13,Mobile
SESS_022008,CUST_01387,2025-12-12,54.8,30,Mobile
SESS_022009,CUST_01387,2025-12-19,10.5,13,Mobile
SESS_022010,CUST_01387,2026-01-05,55.2,34,Mobile
SESS_022011,CUST_01387,2026-01-06,8.4,15,Mobile
SESS_022012,CUST_01387,2026-01-20,14.1,12,Mobile
SESS_022013,CUST_01387,2026-01-27,38.2,21,Mobile
SESS_022014,CUST_01387,2026-01-28,31.9,18,Mobile
SESS_022015,CUST_01387,2026-01-29,19.7,25,Mobile
SESS_022016,CUST_01387,2026-03-04,19.6,19,Mobile
SESS_022017,CUST_01387,2026-03-10,17.1,16,Mobile
SESS_022018,CUST_01387,2026-03-19,66.0,22,Mobile
SESS_022019,CUST_01387,2026-04-10,14.9,10,Mobile
SESS_022020,CUST_01387,2026-04-12,14.1,21,Mobile
SESS_022021,CUST_01387,2026-04-16,24.3,13,Mobile
SESS_022022,CUST_01387,2026-05-03,49.8,26,Mobile
SESS_022023,CUST_01387,2026-05-07,42.4,20,Mobile
SESS_022024,CUST_01387,2026-05-19,58.6,28,Mobile
SESS_022025,CUST_01387,2026-06-02,21.5,20,Mobile
SESS_022026,CUST_01387,2026-06-08,49.1,29,Mobile
SESS_022027,CUST_01387,2026-06-12,73.2,33,Mobile
SESS_022028,CUST_01387,2026-06-15,60.5,33,Mobile
SESS_022029,CUST_01387,2026-06-15,31.0,20,Mobile
SESS_022030,CUST_01387,2026-06-22,26.8,12,Mobile
SESS_022031,CUST_01387,2026-06-24,14.3,16,Mobile
SESS_022032,CUST_01387,2026-06-29,34.4,26,Mobile
SESS_022033,CUST_01387,2026-07-03,5.5,14,Mobile
SESS_022034,CUST_01387,2026-07-07,81.6,35,Mobile
SESS_022035,CUST_01387,2026-07-19,120.0,42,Mobile
SESS_022036,CUST_01387,2026-07-21,21.2,10,Mobile
SESS_022037,CUST_01387,2026-07-22,18.5,17,Mobile
SESS_022038,CUST_01387,2026-07-31,51.5,31,Mobile
SESS_022039,CUST_01387,2026-08-06,98.1,32,Mobile
SESS_022040,CUST_01387,2026-08-10,13.8,9,Mobile
SESS_022041,CUST_01387,2026-08-28,54.0,28,Mobile
SESS_022042,CUST_01388,2026-07-23,25.7,15,Mobile
SESS_022043,CUST_01388,2026-07-25,25.5,15,Mobile
SESS_022044,CUST_01388,2026-08-08,42.4,22,Mobile
SESS_022045,CUST_01388,2026-08-13,8.2,7,Mobile
SESS_022046,CUST_01388,2026-08-20,27.6,8,Mobile
SESS_022047,CUST_01388,2026-08-21,64.4,29,Mobile
SESS_022048,CUST_01388,2026-08-26,38.4,17,Mobile
SESS_022049,CUST_01388,2026-08-26,16.6,10,Mobile
SESS_022050,CUST_01388,2026-08-30,28.3,14,Mobile
SESS_022051,CUST_01388,2026-09-01,42.3,18,Mobile
SESS_022052,CUST_01388,2026-09-02,39.3,15,Mobile
SESS_022053,CUST_01389,2023-04-17,4.0,8,Mobile
SESS_022054,CUST_01389,2023-11-18,30.0,5,Mobile
SESS_022055,CUST_01389,2024-02-05,23.5,11,Mobile
SESS_022056,CUST_01389,2024-06-19,38.9,20,Mobile
SESS_022057,CUST_01389,2024-07-11,55.3,21,Mobile
SESS_022058,CUST_01389,2024-08-07,19.1,9,Mobile
SESS_022059,CUST_01389,2024-10-03,7.3,8,Mobile
SESS_022060,CUST_01389,2024-10-30,12.2,6,Mobile
SESS_022061,CUST_01389,2024-11-03,17.7,11,Mobile
SESS_022062,CUST_01389,2024-11-29,28.1,14,Mobile
SESS_022063,CUST_01389,2025-05-02,32.3,13,Mobile
SESS_022064,CUST_01389,2025-06-11,31.6,20,Mobile
SESS_022065,CUST_01389,2025-06-26,19.5,10,Mobile
SESS_022066,CUST_01389,2025-07-01,34.6,19,Mobile
SESS_022067,CUST_01389,2025-09-03,11.2,7,Mobile
SESS_022068,CUST_01389,2025-11-12,33.6,23,Mobile
SESS_022069,CUST_01389,2025-11-23,33.6,19,Mobile
SESS_022070,CUST_01389,2025-12-23,18.9,11,Mobile
SESS_022071,CUST_01389,2026-01-30,24.4,18,Desktop
SESS_022072,CUST_01389,2026-02-03,25.5,14,Mobile
SESS_022073,CUST_01389,2026-02-13,8.4,7,Mobile
SESS_022074,CUST_01389,2026-02-26,48.6,17,Mobile
SESS_022075,CUST_01389,2026-03-25,27.7,11,Mobile
SESS_022076,CUST_01389,2026-04-27,45.3,19,Mobile
SESS_022077,CUST_01389,2026-05-18,23.8,15,Mobile
SESS_022078,CUST_01389,2026-06-11,9.9,9,Mobile
SESS_022079,CUST_01389,2026-06-26,14.0,10,Tablet
SESS_022080,CUST_01389,2026-07-19,14.7,7,Mobile
SESS_022081,CUST_01389,2026-08-23,22.5,10,Mobile
SESS_022082,CUST_01390,2026-01-14,32.5,14,Desktop
SESS_022083,CUST_01390,2026-03-17,52.2,23,Desktop
SESS_022084,CUST_01390,2026-05-01,17.7,3,Desktop
SESS_022085,CUST_01390,2026-05-04,17.1,13,Desktop
SESS_022086,CUST_01390,2026-05-09,15.7,4,Desktop
SESS_022087,CUST_01390,2026-06-23,18.3,12,Desktop
SESS_022088,CUST_01390,2026-07-02,8.3,2,Desktop
SESS_022089,CUST_01390,2026-07-03,36.4,19,Desktop
SESS_022090,CUST_01390,2026-07-07,16.7,10,Desktop
SESS_022091,CUST_01390,2026-07-10,4.1,9,Desktop
SESS_022092,CUST_01390,2026-07-13,24.6,19,Desktop
SESS_022093,CUST_01390,2026-07-22,8.0,9,Desktop
SESS_022094,CUST_01390,2026-07-29,12.2,5,Desktop
SESS_022095,CUST_01390,2026-08-05,15.3,12,Tablet
SESS_022096,CUST_01390,2026-08-06,21.3,12,Desktop
SESS_022097,CUST_01390,2026-08-11,12.3,9,Mobile
SESS_022098,CUST_01391,2026-07-09,66.2,30,Desktop
SESS_022099,CUST_01391,2026-07-20,34.9,21,Desktop
SESS_022100,CUST_01391,2026-08-02,6.0,9,Desktop
SESS_022101,CUST_01391,2026-08-09,51.9,15,Mobile
SESS_022102,CUST_01391,2026-08-13,11.6,18,Desktop
SESS_022103,CUST_01391,2026-08-17,55.1,25,Desktop
SESS_022104,CUST_01391,2026-08-29,39.3,18,Mobile
SESS_022105,CUST_01392,2026-08-13,37.4,24,Mobile
SESS_022106,CUST_01392,2026-08-22,9.7,15,Mobile
SESS_022107,CUST_01392,2026-08-24,5.2,5,Mobile
SESS_022108,CUST_01392,2026-08-27,8.7,13,Mobile
SESS_022109,CUST_01392,2026-08-27,76.2,36,Tablet
SESS_022110,CUST_01392,2026-09-02,43.2,23,Mobile
SESS_022111,CUST_01393,2026-07-26,24.1,12,Mobile
SESS_022112,CUST_01394,2026-02-18,18.0,12,Mobile
SESS_022113,CUST_01394,2026-02-28,12.0,9,Mobile
SESS_022114,CUST_01394,2026-03-20,22.5,13,Mobile
SESS_022115,CUST_01394,2026-04-27,14.9,4,Mobile
SESS_022116,CUST_01394,2026-05-21,7.3,4,Mobile
SESS_022117,CUST_01394,2026-05-25,2.6,1,Mobile
SESS_022118,CUST_01394,2026-05-28,17.8,8,Mobile
SESS_022119,CUST_01394,2026-06-25,10.0,10,Mobile
SESS_022120,CUST_01394,2026-07-28,18.1,10,Mobile
SESS_022121,CUST_01394,2026-08-08,2.6,12,Mobile
SESS_022122,CUST_01394,2026-09-02,17.8,10,Mobile
SESS_022123,CUST_01395,2026-05-26,12.4,4,Mobile
SESS_022124,CUST_01395,2026-06-01,12.0,9,Mobile
SESS_022125,CUST_01395,2026-07-18,20.9,12,Mobile
SESS_022126,CUST_01395,2026-08-16,19.9,8,Mobile
SESS_022127,CUST_01395,2026-08-28,43.8,18,Mobile
SESS_022128,CUST_01395,2026-08-30,9.4,5,Mobile
SESS_022129,CUST_01396,2024-11-24,50.1,26,Mobile
SESS_022130,CUST_01396,2025-02-02,26.9,18,Mobile
SESS_022131,CUST_01396,2025-02-04,40.7,15,Mobile
SESS_022132,CUST_01396,2025-03-02,8.6,13,Mobile
SESS_022133,CUST_01396,2025-03-28,0.8,9,Mobile
SESS_022134,CUST_01396,2025-04-26,49.1,29,Mobile
SESS_022135,CUST_01396,2025-05-26,15.9,14,Mobile
SESS_022136,CUST_01396,2025-06-07,17.0,10,Desktop
SESS_022137,CUST_01396,2025-07-07,46.8,22,Mobile
SESS_022138,CUST_01396,2025-08-06,15.2,18,Mobile
SESS_022139,CUST_01396,2025-08-19,6.9,12,Desktop
SESS_022140,CUST_01396,2025-08-20,15.5,16,Mobile
SESS_022141,CUST_01396,2025-10-02,4.6,6,Mobile
SESS_022142,CUST_01396,2025-10-05,6.1,11,Mobile
SESS_022143,CUST_01396,2025-11-06,26.9,15,Mobile
SESS_022144,CUST_01396,2025-11-16,67.8,22,Mobile
SESS_022145,CUST_01396,2025-11-22,21.2,6,Mobile
SESS_022146,CUST_01396,2025-11-30,16.7,11,Mobile
SESS_022147,CUST_01396,2025-12-10,27.0,22,Mobile
SESS_022148,CUST_01396,2025-12-24,19.1,15,Mobile
SESS_022149,CUST_01396,2026-01-03,42.2,18,Mobile
SESS_022150,CUST_01396,2026-01-06,2.3,7,Mobile
SESS_022151,CUST_01396,2026-01-18,25.2,22,Mobile
SESS_022152,CUST_01396,2026-01-21,9.4,8,Mobile
SESS_022153,CUST_01396,2026-01-22,5.5,9,Mobile
SESS_022154,CUST_01396,2026-01-28,36.2,14,Mobile
SESS_022155,CUST_01396,2026-02-12,14.2,15,Mobile
SESS_022156,CUST_01396,2026-02-15,51.1,31,Mobile
SESS_022157,CUST_01396,2026-02-24,23.9,19,Mobile
SESS_022158,CUST_01396,2026-03-01,28.0,18,Mobile
SESS_022159,CUST_01396,2026-03-13,77.0,34,Mobile
SESS_022160,CUST_01396,2026-03-14,90.7,34,Mobile
SESS_022161,CUST_01396,2026-03-23,9.3,3,Mobile
SESS_022162,CUST_01396,2026-04-01,35.2,22,Mobile
SESS_022163,CUST_01396,2026-04-23,36.4,28,Mobile
SESS_022164,CUST_01396,2026-05-04,64.7,26,Mobile
SESS_022165,CUST_01396,2026-05-08,40.8,21,Mobile
SESS_022166,CUST_01396,2026-05-16,31.8,20,Desktop
SESS_022167,CUST_01396,2026-05-24,57.0,25,Mobile
SESS_022168,CUST_01396,2026-05-28,12.8,13,Mobile
SESS_022169,CUST_01396,2026-06-11,44.4,28,Mobile
SESS_022170,CUST_01396,2026-06-17,20.1,15,Mobile
SESS_022171,CUST_01396,2026-06-23,21.4,14,Mobile
SESS_022172,CUST_01396,2026-06-24,61.8,27,Mobile
SESS_022173,CUST_01396,2026-06-28,39.6,20,Mobile
SESS_022174,CUST_01396,2026-06-30,51.3,21,Mobile
SESS_022175,CUST_01396,2026-07-05,90.2,33,Mobile
SESS_022176,CUST_01396,2026-07-05,11.0,9,Mobile
SESS_022177,CUST_01396,2026-07-10,20.3,17,Mobile
SESS_022178,CUST_01396,2026-07-15,71.6,29,Mobile
SESS_022179,CUST_01396,2026-07-26,20.5,14,Mobile
SESS_022180,CUST_01396,2026-07-29,18.7,7,Mobile
SESS_022181,CUST_01396,2026-08-20,5.3,12,Mobile
SESS_022182,CUST_01396,2026-08-21,19.3,12,Mobile
SESS_022183,CUST_01396,2026-08-23,38.3,18,Mobile
SESS_022184,CUST_01396,2026-08-24,79.4,37,Mobile
SESS_022185,CUST_01396,2026-08-27,21.3,17,Mobile
SESS_022186,CUST_01397,2026-04-14,51.5,23,Desktop
SESS_022187,CUST_01397,2026-05-18,15.1,6,Desktop
SESS_022188,CUST_01397,2026-06-17,13.9,8,Desktop
SESS_022189,CUST_01397,2026-06-24,2.2,4,Desktop
SESS_022190,CUST_01397,2026-07-08,6.4,6,Desktop
SESS_022191,CUST_01397,2026-07-11,12.7,10,Desktop
SESS_022192,CUST_01397,2026-07-17,6.5,10,Mobile
SESS_022193,CUST_01397,2026-07-23,12.4,10,Desktop
SESS_022194,CUST_01397,2026-08-05,17.3,12,Desktop
SESS_022195,CUST_01397,2026-08-17,10.4,7,Desktop
SESS_022196,CUST_01397,2026-09-03,0.9,2,Desktop
SESS_022197,CUST_01398,2026-06-27,14.5,7,Tablet
SESS_022198,CUST_01398,2026-07-06,16.3,5,Tablet
SESS_022199,CUST_01398,2026-07-16,12.1,8,Tablet
SESS_022200,CUST_01398,2026-08-26,8.7,5,Tablet
SESS_022201,CUST_01399,2025-12-21,5.2,2,Desktop
SESS_022202,CUST_01399,2026-01-26,5.1,3,Mobile
SESS_022203,CUST_01399,2026-02-05,7.8,6,Desktop
SESS_022204,CUST_01399,2026-04-22,31.7,18,Tablet
SESS_022205,CUST_01399,2026-05-07,15.5,10,Desktop
SESS_022206,CUST_01399,2026-06-02,12.7,8,Desktop
SESS_022207,CUST_01399,2026-07-18,19.8,11,Desktop
SESS_022208,CUST_01399,2026-07-26,14.6,5,Desktop
SESS_022209,CUST_01400,2025-09-14,47.4,23,Tablet
SESS_022210,CUST_01400,2025-11-12,19.4,7,Tablet
SESS_022211,CUST_01400,2025-11-16,9.6,5,Tablet
SESS_022212,CUST_01400,2026-01-05,5.0,4,Tablet
SESS_022213,CUST_01400,2026-01-07,8.0,1,Tablet
SESS_022214,CUST_01400,2026-01-28,16.1,8,Tablet
SESS_022215,CUST_01400,2026-03-20,15.8,13,Tablet
SESS_022216,CUST_01400,2026-03-21,17.2,13,Tablet
SESS_022217,CUST_01400,2026-04-03,22.4,13,Tablet
SESS_022218,CUST_01400,2026-04-08,1.9,3,Tablet
SESS_022219,CUST_01400,2026-04-11,21.3,15,Tablet
SESS_022220,CUST_01400,2026-04-13,16.1,14,Tablet
SESS_022221,CUST_01400,2026-04-28,14.7,9,Tablet
SESS_022222,CUST_01400,2026-05-07,19.4,9,Tablet
SESS_022223,CUST_01400,2026-05-21,2.6,6,Tablet
SESS_022224,CUST_01400,2026-05-27,8.4,5,Tablet
SESS_022225,CUST_01400,2026-06-14,17.3,11,Tablet
SESS_022226,CUST_01400,2026-06-25,13.8,7,Tablet
SESS_022227,CUST_01400,2026-07-18,6.2,2,Tablet
SESS_022228,CUST_01400,2026-07-28,6.1,5,Tablet
SESS_022229,CUST_01400,2026-08-01,18.3,5,Tablet
SESS_022230,CUST_01400,2026-08-19,34.2,15,Tablet
SESS_022231,CUST_01400,2026-08-25,8.0,6,Tablet
SESS_022232,CUST_01401,2026-07-20,9.2,5,Mobile
SESS_022233,CUST_01401,2026-07-22,4.5,6,Mobile
SESS_022234,CUST_01401,2026-08-21,16.7,9,Desktop
SESS_022235,CUST_01402,2026-07-07,64.0,32,Desktop
SESS_022236,CUST_01402,2026-07-14,22.2,19,Desktop
