interaction_id,customer_id,product_id,product_name,product_category,interaction_type,interaction_date
INT_0138133,CUST_01866,PROD_0081,Phone Charger (Type-C),Phones & Tablets,cart_add,2024-03-25
INT_0138134,CUST_01866,PROD_0048,Women's Maxi Dress,Fashion & Apparel,cart_add,2024-03-27
INT_0138135,CUST_01866,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,view,2024-03-27
INT_0138136,CUST_01866,PROD_0011,Unisex Sneakers,Fashion & Apparel,wishlist,2024-03-29
INT_0138137,CUST_01866,PROD_0169,Bedsheet Set (Queen),Home & Kitchen,view,2024-04-01
INT_0138138,CUST_01866,PROD_0008,Kente Print Shirt,Fashion & Apparel,cart_add,2024-04-09
INT_0138139,CUST_01866,PROD_0014,Men's Slim Fit Jeans,Fashion & Apparel,cart_add,2024-04-11
INT_0138140,CUST_01866,PROD_0014,Men's Slim Fit Jeans,Fashion & Apparel,view,2024-04-13
INT_0138141,CUST_01866,PROD_0007,Kente Print Shirt,Fashion & Apparel,view,2024-04-17
INT_0138142,CUST_01866,PROD_0291,Exercise Books Pack,Books & Stationery,wishlist,2024-04-19
INT_0138143,CUST_01866,PROD_0068,Redmi Note 12,Phones & Tablets,view,2024-04-22
INT_0138144,CUST_01866,PROD_0287,Highlighter Set,Books & Stationery,view,2024-04-24
INT_0138145,CUST_01866,PROD_0009,Ladies Kaftan Gown,Fashion & Apparel,view,2024-04-26
INT_0138146,CUST_01866,PROD_0170,Rice Cooker,Home & Kitchen,cart_add,2024-04-28
INT_0138147,CUST_01866,PROD_0287,Highlighter Set,Books & Stationery,view,2024-04-28
INT_0138148,CUST_01866,PROD_0067,iPhone 13,Phones & Tablets,view,2024-05-03
INT_0138149,CUST_01866,PROD_0286,Hardcover Notebook,Books & Stationery,cart_add,2024-05-06
INT_0138150,CUST_01866,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2024-05-08
INT_0138151,CUST_01866,PROD_0199,Bedsheet Set (Queen),Home & Kitchen,view,2024-05-09
INT_0138152,CUST_01866,PROD_0172,Curtain Set,Home & Kitchen,cart_add,2024-05-13
INT_0138153,CUST_01866,PROD_0102,Samsung Galaxy A14,Phones & Tablets,cart_add,2024-05-17
INT_0138154,CUST_01866,PROD_0203,Braided Hair Extension,Beauty & Personal Care,cart_add,2024-05-18
INT_0138155,CUST_01866,PROD_0204,Beard Grooming Kit,Beauty & Personal Care,wishlist,2024-05-19
INT_0138156,CUST_01866,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,cart_add,2024-05-19
INT_0138157,CUST_01866,PROD_0068,Redmi Note 12,Phones & Tablets,view,2024-05-20
INT_0138158,CUST_01866,PROD_0123,Electric Iron,Electronics,cart_add,2024-05-22
INT_0138159,CUST_01866,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2024-05-25
INT_0138160,CUST_01866,PROD_0006,Men's Casual Blazer,Fashion & Apparel,view,2024-05-30
INT_0138161,CUST_01866,PROD_0236,Glucometer Kit,Health & Wellness,view,2024-05-30
INT_0138162,CUST_01866,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2024-06-06
INT_0138163,CUST_01866,PROD_0297,Rice (5kg Bag),Groceries & Food,cart_add,2024-06-09
INT_0138164,CUST_01866,PROD_0120,Redmi Note 12,Phones & Tablets,view,2024-06-16
INT_0138165,CUST_01866,PROD_0253,Running Shoes,Sports & Outdoors,view,2024-06-17
INT_0138166,CUST_01866,PROD_0076,Phone Charger (Type-C),Phones & Tablets,wishlist,2024-06-21
INT_0138167,CUST_01866,PROD_0067,iPhone 13,Phones & Tablets,wishlist,2024-06-30
INT_0138168,CUST_01866,PROD_0270,Dumbbell Set,Sports & Outdoors,view,2024-07-03
INT_0138169,CUST_01866,PROD_0293,A4 Printing Paper Ream,Books & Stationery,view,2024-07-08
INT_0138170,CUST_01866,PROD_0144,Bluetooth Speaker,Electronics,view,2024-07-11
INT_0138171,CUST_01866,PROD_0077,Bluetooth Headset,Phones & Tablets,wishlist,2024-07-13
INT_0138172,CUST_01866,PROD_0068,Redmi Note 12,Phones & Tablets,view,2024-07-16
INT_0138173,CUST_01866,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2024-07-20
INT_0138174,CUST_01866,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2024-07-20
INT_0138175,CUST_01866,PROD_0040,Men's Slim Fit Jeans,Fashion & Apparel,view,2024-07-20
INT_0138176,CUST_01866,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,view,2024-07-21
INT_0138177,CUST_01866,PROD_0123,Electric Iron,Electronics,view,2024-07-21
INT_0138178,CUST_01866,PROD_0205,Deodorant Roll-on,Beauty & Personal Care,view,2024-07-22
INT_0138179,CUST_01866,PROD_0253,Running Shoes,Sports & Outdoors,view,2024-07-24
INT_0138180,CUST_01866,PROD_0271,Kids' Bicycle,Baby & Kids,view,2024-07-25
INT_0138181,CUST_01866,PROD_0032,Men's Formal Suit,Fashion & Apparel,view,2024-07-25
INT_0138182,CUST_01866,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,view,2024-07-27
INT_0138183,CUST_01866,PROD_0285,Baby Bath Tub,Baby & Kids,view,2024-07-28
INT_0138184,CUST_01866,PROD_0100,Wireless Earbuds,Phones & Tablets,view,2024-08-06
INT_0138185,CUST_01866,PROD_0070,Phone Charger (Type-C),Phones & Tablets,view,2024-08-06
INT_0138186,CUST_01866,PROD_0072,Phone Screen Protector,Phones & Tablets,view,2024-08-09
INT_0138187,CUST_01866,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2024-08-11
INT_0138188,CUST_01866,PROD_0121,Blender (4L),Electronics,cart_add,2024-08-16
INT_0138189,CUST_01866,PROD_0004,Men's Slim Fit Jeans,Fashion & Apparel,view,2024-08-20
INT_0138190,CUST_01866,PROD_0143,LED Bulb Pack,Electronics,view,2024-08-21
INT_0138191,CUST_01866,PROD_0099,Huawei MatePad,Phones & Tablets,view,2024-08-24
INT_0138192,CUST_01866,PROD_0299,Garri (2kg),Groceries & Food,cart_add,2024-08-25
INT_0138193,CUST_01866,PROD_0255,Water Bottle (1L),Sports & Outdoors,view,2024-08-26
INT_0138194,CUST_01866,PROD_0123,Electric Iron,Electronics,view,2024-09-01
INT_0138195,CUST_01866,PROD_0023,Kente Print Shirt,Fashion & Apparel,cart_add,2024-09-03
INT_0138196,CUST_01866,PROD_0204,Beard Grooming Kit,Beauty & Personal Care,view,2024-09-05
INT_0138197,CUST_01866,PROD_0289,Kids' Storybook,Books & Stationery,view,2024-09-06
INT_0138198,CUST_01866,PROD_0232,Bathroom Weighing Scale,Health & Wellness,view,2024-09-10
INT_0138199,CUST_01866,PROD_0214,Deodorant Roll-on,Beauty & Personal Care,view,2024-09-14
INT_0138200,CUST_01866,PROD_0168,Rice Cooker,Home & Kitchen,cart_add,2024-09-14
INT_0138201,CUST_01866,PROD_0290,Exercise Books Pack,Books & Stationery,cart_add,2024-09-16
INT_0138202,CUST_01866,PROD_0075,Redmi Note 12,Phones & Tablets,view,2024-09-17
INT_0138203,CUST_01866,PROD_0079,iPhone 13,Phones & Tablets,view,2024-09-17
INT_0138204,CUST_01866,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,wishlist,2024-09-20
INT_0138205,CUST_01866,PROD_0184,Wall Clock,Home & Kitchen,wishlist,2024-09-23
INT_0138206,CUST_01866,PROD_0134,Gaming Console,Electronics,view,2024-09-24
INT_0138207,CUST_01866,PROD_0083,Redmi Note 12,Phones & Tablets,view,2024-09-29
INT_0138208,CUST_01866,PROD_0133,Bluetooth Speaker,Electronics,view,2024-09-30
INT_0138209,CUST_01866,PROD_0014,Men's Slim Fit Jeans,Fashion & Apparel,view,2024-10-01
INT_0138210,CUST_01866,PROD_0283,Toddler Shoes,Baby & Kids,view,2024-10-02
INT_0138211,CUST_01866,PROD_0125,LED Bulb Pack,Electronics,view,2024-10-03
INT_0138212,CUST_01866,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2024-10-06
INT_0138213,CUST_01866,PROD_0067,iPhone 13,Phones & Tablets,view,2024-10-08
INT_0138214,CUST_01866,PROD_0204,Beard Grooming Kit,Beauty & Personal Care,view,2024-10-08
INT_0138215,CUST_01866,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,view,2024-10-09
INT_0138216,CUST_01866,PROD_0176,Curtain Set,Home & Kitchen,wishlist,2024-10-17
INT_0138217,CUST_01866,PROD_0255,Water Bottle (1L),Sports & Outdoors,view,2024-10-21
INT_0138218,CUST_01866,PROD_0006,Men's Casual Blazer,Fashion & Apparel,view,2024-10-23
INT_0138219,CUST_01866,PROD_0067,iPhone 13,Phones & Tablets,cart_add,2024-10-24
INT_0138220,CUST_01866,PROD_0273,Baby Diapers Pack,Baby & Kids,wishlist,2024-10-25
INT_0138221,CUST_01866,PROD_0067,iPhone 13,Phones & Tablets,view,2024-10-27
INT_0138222,CUST_01866,PROD_0213,Deodorant Roll-on,Beauty & Personal Care,cart_add,2024-10-28
INT_0138223,CUST_01866,PROD_0067,iPhone 13,Phones & Tablets,view,2024-10-29
INT_0138224,CUST_01866,PROD_0097,Phone Screen Protector,Phones & Tablets,cart_add,2024-10-30
INT_0138225,CUST_01866,PROD_0245,Protein Powder,Health & Wellness,view,2024-11-04
INT_0138226,CUST_01866,PROD_0067,iPhone 13,Phones & Tablets,view,2024-11-04
INT_0138227,CUST_01866,PROD_0067,iPhone 13,Phones & Tablets,wishlist,2024-11-08
INT_0138228,CUST_01866,PROD_0127,Microwave Oven,Electronics,cart_add,2024-11-08
INT_0138229,CUST_01866,PROD_0155,Bluetooth Speaker,Electronics,view,2024-11-16
INT_0138230,CUST_01866,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2024-11-17
INT_0138231,CUST_01866,PROD_0277,Feeding Bottle Set,Baby & Kids,view,2024-11-18
INT_0138232,CUST_01866,PROD_0276,Baby Bath Tub,Baby & Kids,view,2024-11-20
INT_0138233,CUST_01866,PROD_0005,Men's Casual Blazer,Fashion & Apparel,cart_add,2024-11-26
INT_0138234,CUST_01866,PROD_0005,Men's Casual Blazer,Fashion & Apparel,cart_add,2024-11-26
INT_0138235,CUST_01866,PROD_0222,Shea Butter Body Lotion,Beauty & Personal Care,view,2024-11-29
INT_0138236,CUST_01866,PROD_0020,Kente Print Shirt,Fashion & Apparel,view,2024-11-30
INT_0138237,CUST_01866,PROD_0168,Rice Cooker,Home & Kitchen,cart_add,2024-12-02
INT_0138238,CUST_01866,PROD_0207,Skin Toner,Beauty & Personal Care,view,2024-12-05
INT_0138239,CUST_01866,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2024-12-07
INT_0138240,CUST_01866,PROD_0073,Redmi Note 12,Phones & Tablets,view,2024-12-07
INT_0138241,CUST_01866,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,view,2024-12-07
INT_0138242,CUST_01866,PROD_0204,Beard Grooming Kit,Beauty & Personal Care,view,2024-12-08
INT_0138243,CUST_01866,PROD_0292,A4 Printing Paper Ream,Books & Stationery,view,2024-12-09
INT_0138244,CUST_01866,PROD_0121,Blender (4L),Electronics,view,2024-12-09
INT_0138245,CUST_01866,PROD_0248,Reading Glasses,Health & Wellness,cart_add,2024-12-09
INT_0138246,CUST_01866,PROD_0234,Multivitamin Tablets,Health & Wellness,view,2024-12-09
INT_0138247,CUST_01866,PROD_0297,Rice (5kg Bag),Groceries & Food,view,2024-12-10
INT_0138248,CUST_01866,PROD_0246,Face Mask Pack (50pcs),Health & Wellness,view,2024-12-11
INT_0138249,CUST_01866,PROD_0259,Basketball,Sports & Outdoors,cart_add,2024-12-13
INT_0138250,CUST_01866,PROD_0167,Bedsheet Set (Queen),Home & Kitchen,cart_add,2024-12-14
INT_0138251,CUST_01866,PROD_0286,Hardcover Notebook,Books & Stationery,view,2024-12-14
INT_0138252,CUST_01866,PROD_0085,Samsung Galaxy Tab A8,Phones & Tablets,view,2024-12-16
INT_0138253,CUST_01866,PROD_0271,Kids' Bicycle,Baby & Kids,cart_add,2024-12-17
INT_0138254,CUST_01866,PROD_0134,Gaming Console,Electronics,cart_add,2024-12-18
INT_0138255,CUST_01866,PROD_0122,Electric Iron,Electronics,view,2024-12-18
INT_0138256,CUST_01866,PROD_0193,Cutlery Set,Home & Kitchen,view,2024-12-18
INT_0138257,CUST_01866,PROD_0253,Running Shoes,Sports & Outdoors,view,2024-12-20
INT_0138258,CUST_01866,PROD_0294,A4 Printing Paper Ream,Books & Stationery,view,2024-12-21
INT_0138259,CUST_01866,PROD_0233,Multivitamin Tablets,Health & Wellness,view,2024-12-23
INT_0138260,CUST_01866,PROD_0217,Sunscreen SPF50,Beauty & Personal Care,cart_add,2024-12-24
INT_0138261,CUST_01866,PROD_0016,Women's Maxi Dress,Fashion & Apparel,view,2024-12-28
INT_0138262,CUST_01866,PROD_0212,Perfume (100ml),Beauty & Personal Care,view,2024-12-28
INT_0138263,CUST_01866,PROD_0101,Phone Charger (Type-C),Phones & Tablets,view,2025-01-04
INT_0138264,CUST_01866,PROD_0286,Hardcover Notebook,Books & Stationery,view,2025-01-07
INT_0138265,CUST_01866,PROD_0167,Bedsheet Set (Queen),Home & Kitchen,view,2025-01-08
INT_0138266,CUST_01866,PROD_0128,Air Conditioner (1.5HP),Electronics,cart_add,2025-01-09
INT_0138267,CUST_01866,PROD_0218,Skin Toner,Beauty & Personal Care,view,2025-01-10
INT_0138268,CUST_01866,PROD_0058,Men's Slim Fit Jeans,Fashion & Apparel,view,2025-01-13
INT_0138269,CUST_01866,PROD_0129,43-inch LED TV,Electronics,view,2025-01-15
INT_0138270,CUST_01866,PROD_0232,Bathroom Weighing Scale,Health & Wellness,view,2025-01-16
INT_0138271,CUST_01866,PROD_0022,Denim Jacket,Fashion & Apparel,view,2025-01-19
INT_0138272,CUST_01866,PROD_0171,Sofa Set,Home & Kitchen,view,2025-01-20
INT_0138273,CUST_01866,PROD_0302,Milk Powder (400g),Groceries & Food,cart_add,2025-01-22
INT_0138274,CUST_01866,PROD_0205,Deodorant Roll-on,Beauty & Personal Care,cart_add,2025-01-23
INT_0138275,CUST_01866,PROD_0048,Women's Maxi Dress,Fashion & Apparel,view,2025-01-24
INT_0138276,CUST_01866,PROD_0254,Basketball,Sports & Outdoors,view,2025-01-25
INT_0138277,CUST_01866,PROD_0262,Hiking Backpack,Sports & Outdoors,view,2025-01-25
INT_0138278,CUST_01866,PROD_0254,Basketball,Sports & Outdoors,cart_add,2025-01-29
INT_0138279,CUST_01866,PROD_0005,Men's Casual Blazer,Fashion & Apparel,cart_add,2025-01-31
INT_0138280,CUST_01866,PROD_0128,Air Conditioner (1.5HP),Electronics,view,2025-02-06
INT_0138281,CUST_01866,PROD_0098,Power Bank 20000mAh,Phones & Tablets,view,2025-02-07
INT_0138282,CUST_01866,PROD_0221,Nail Polish Set,Beauty & Personal Care,wishlist,2025-02-07
INT_0138283,CUST_01866,PROD_0129,43-inch LED TV,Electronics,view,2025-02-10
INT_0138284,CUST_01866,PROD_0122,Electric Iron,Electronics,cart_add,2025-02-11
INT_0138285,CUST_01866,PROD_0072,Phone Screen Protector,Phones & Tablets,view,2025-02-12
INT_0138286,CUST_01866,PROD_0094,Power Bank 20000mAh,Phones & Tablets,cart_add,2025-02-13
INT_0138287,CUST_01866,PROD_0125,LED Bulb Pack,Electronics,cart_add,2025-02-15
INT_0138288,CUST_01866,PROD_0237,Multivitamin Tablets,Health & Wellness,wishlist,2025-02-16
INT_0138289,CUST_01866,PROD_0150,Extension Socket,Electronics,view,2025-02-19
INT_0138290,CUST_01866,PROD_0202,Deodorant Roll-on,Beauty & Personal Care,view,2025-02-19
INT_0138291,CUST_01866,PROD_0272,Baby Carrier,Baby & Kids,view,2025-02-20
INT_0138292,CUST_01866,PROD_0099,Huawei MatePad,Phones & Tablets,cart_add,2025-02-21
INT_0138293,CUST_01866,PROD_0008,Kente Print Shirt,Fashion & Apparel,cart_add,2025-02-23
INT_0138294,CUST_01866,PROD_0002,Ladies Kaftan Gown,Fashion & Apparel,view,2025-02-28
INT_0138295,CUST_01866,PROD_0299,Garri (2kg),Groceries & Food,cart_add,2025-03-01
INT_0138296,CUST_01866,PROD_0074,Phone Screen Protector,Phones & Tablets,view,2025-03-01
INT_0138297,CUST_01866,PROD_0284,Baby Bath Tub,Baby & Kids,view,2025-03-03
INT_0138298,CUST_01866,PROD_0131,Air Conditioner (1.5HP),Electronics,view,2025-03-04
INT_0138299,CUST_01866,PROD_0020,Kente Print Shirt,Fashion & Apparel,view,2025-03-07
INT_0138300,CUST_01866,PROD_0198,Wall Clock,Home & Kitchen,view,2025-03-07
INT_0138301,CUST_01866,PROD_0260,Gym Gloves,Sports & Outdoors,view,2025-03-08
INT_0138302,CUST_01866,PROD_0086,Tecno Spark 10,Phones & Tablets,view,2025-03-09
INT_0138303,CUST_01866,PROD_0007,Kente Print Shirt,Fashion & Apparel,view,2025-03-10
INT_0138304,CUST_01866,PROD_0072,Phone Screen Protector,Phones & Tablets,view,2025-03-11
INT_0138305,CUST_01866,PROD_0271,Kids' Bicycle,Baby & Kids,view,2025-03-14
INT_0138306,CUST_01866,PROD_0071,Bluetooth Headset,Phones & Tablets,wishlist,2025-03-15
INT_0138307,CUST_01866,PROD_0122,Electric Iron,Electronics,view,2025-03-16
INT_0138308,CUST_01866,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2025-03-16
INT_0138309,CUST_01866,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2025-03-20
INT_0138310,CUST_01866,PROD_0264,Camping Tent,Sports & Outdoors,view,2025-03-20
INT_0138311,CUST_01866,PROD_0073,Redmi Note 12,Phones & Tablets,cart_add,2025-03-20
INT_0138312,CUST_01866,PROD_0079,iPhone 13,Phones & Tablets,cart_add,2025-03-24
INT_0138313,CUST_01866,PROD_0255,Water Bottle (1L),Sports & Outdoors,view,2025-03-25
INT_0138314,CUST_01866,PROD_0200,Dining Table Set,Home & Kitchen,view,2025-03-25
INT_0138315,CUST_01866,PROD_0023,Kente Print Shirt,Fashion & Apparel,view,2025-03-25
INT_0138316,CUST_01866,PROD_0069,Phone Charger (Type-C),Phones & Tablets,view,2025-03-25
INT_0138317,CUST_01866,PROD_0247,Bathroom Weighing Scale,Health & Wellness,view,2025-04-03
INT_0138318,CUST_01866,PROD_0233,Multivitamin Tablets,Health & Wellness,cart_add,2025-04-04
INT_0138319,CUST_01866,PROD_0274,Baby Carrier,Baby & Kids,cart_add,2025-04-06
INT_0138320,CUST_01866,PROD_0103,Power Bank 20000mAh,Phones & Tablets,view,2025-04-06
INT_0138321,CUST_01866,PROD_0083,Redmi Note 12,Phones & Tablets,wishlist,2025-04-07
INT_0138322,CUST_01866,PROD_0068,Redmi Note 12,Phones & Tablets,view,2025-04-07
INT_0138323,CUST_01866,PROD_0018,Men's Formal Suit,Fashion & Apparel,wishlist,2025-04-13
INT_0138324,CUST_01866,PROD_0253,Running Shoes,Sports & Outdoors,wishlist,2025-04-14
INT_0138325,CUST_01866,PROD_0070,Phone Charger (Type-C),Phones & Tablets,view,2025-04-16
INT_0138326,CUST_01866,PROD_0027,Ladies Kaftan Gown,Fashion & Apparel,view,2025-04-17
INT_0138327,CUST_01866,PROD_0121,Blender (4L),Electronics,cart_add,2025-04-21
INT_0138328,CUST_01866,PROD_0007,Kente Print Shirt,Fashion & Apparel,view,2025-04-21
INT_0138329,CUST_01866,PROD_0079,iPhone 13,Phones & Tablets,view,2025-04-22
INT_0138330,CUST_01866,PROD_0217,Sunscreen SPF50,Beauty & Personal Care,view,2025-04-25
INT_0138331,CUST_01866,PROD_0251,Protein Powder,Health & Wellness,wishlist,2025-04-25
INT_0138332,CUST_01866,PROD_0046,Ladies Kaftan Gown,Fashion & Apparel,view,2025-04-26
INT_0138333,CUST_01866,PROD_0129,43-inch LED TV,Electronics,view,2025-04-27
INT_0138334,CUST_01866,PROD_0003,Cotton Polo Shirt,Fashion & Apparel,view,2025-04-29
INT_0138335,CUST_01866,PROD_0237,Multivitamin Tablets,Health & Wellness,wishlist,2025-04-30
INT_0138336,CUST_01866,PROD_0253,Running Shoes,Sports & Outdoors,view,2025-04-30
INT_0138337,CUST_01866,PROD_0234,Multivitamin Tablets,Health & Wellness,view,2025-04-30
INT_0138338,CUST_01866,PROD_0246,Face Mask Pack (50pcs),Health & Wellness,view,2025-05-04
INT_0138339,CUST_01866,PROD_0295,Canned Tuna,Groceries & Food,view,2025-05-05
INT_0138340,CUST_01866,PROD_0011,Unisex Sneakers,Fashion & Apparel,view,2025-05-06
INT_0138341,CUST_01866,PROD_0053,Traditional Smock (Fugu),Fashion & Apparel,view,2025-05-06
INT_0138342,CUST_01866,PROD_0214,Deodorant Roll-on,Beauty & Personal Care,view,2025-05-08
INT_0138343,CUST_01866,PROD_0287,Highlighter Set,Books & Stationery,view,2025-05-08
INT_0138344,CUST_01866,PROD_0157,Bluetooth Speaker,Electronics,view,2025-05-08
INT_0138345,CUST_01866,PROD_0169,Bedsheet Set (Queen),Home & Kitchen,wishlist,2025-05-09
INT_0138346,CUST_01866,PROD_0279,Baby Wipes (80pcs),Baby & Kids,cart_add,2025-05-12
INT_0138347,CUST_01866,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,cart_add,2025-05-14
INT_0138348,CUST_01866,PROD_0251,Protein Powder,Health & Wellness,view,2025-05-15
INT_0138349,CUST_01866,PROD_0231,Nail Polish Set,Beauty & Personal Care,cart_add,2025-05-15
INT_0138350,CUST_01866,PROD_0203,Braided Hair Extension,Beauty & Personal Care,view,2025-05-18
INT_0138351,CUST_01866,PROD_0123,Electric Iron,Electronics,cart_add,2025-05-18
INT_0138352,CUST_01866,PROD_0195,Kitchen Knife Set,Home & Kitchen,view,2025-05-18
INT_0138353,CUST_01866,PROD_0233,Multivitamin Tablets,Health & Wellness,cart_add,2025-05-20
INT_0138354,CUST_01866,PROD_0266,Resistance Bands,Sports & Outdoors,view,2025-05-23
INT_0138355,CUST_01866,PROD_0014,Men's Slim Fit Jeans,Fashion & Apparel,view,2025-05-23
INT_0138356,CUST_01866,PROD_0261,Camping Tent,Sports & Outdoors,view,2025-05-26
INT_0138357,CUST_01866,PROD_0009,Ladies Kaftan Gown,Fashion & Apparel,view,2025-05-26
INT_0138358,CUST_01866,PROD_0122,Electric Iron,Electronics,view,2025-05-26
INT_0138359,CUST_01866,PROD_0155,Bluetooth Speaker,Electronics,view,2025-05-26
INT_0138360,CUST_01866,PROD_0259,Basketball,Sports & Outdoors,cart_add,2025-05-27
INT_0138361,CUST_01866,PROD_0232,Bathroom Weighing Scale,Health & Wellness,cart_add,2025-05-29
INT_0138362,CUST_01866,PROD_0008,Kente Print Shirt,Fashion & Apparel,view,2025-05-30
INT_0138363,CUST_01866,PROD_0206,Braided Hair Extension,Beauty & Personal Care,view,2025-06-01
INT_0138364,CUST_01866,PROD_0166,Gas Cooker (4-Burner),Home & Kitchen,view,2025-06-01
INT_0138365,CUST_01866,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2025-06-01
INT_0138366,CUST_01866,PROD_0229,Hair Dryer,Beauty & Personal Care,view,2025-06-02
INT_0138367,CUST_01866,PROD_0001,Traditional Smock (Fugu),Fashion & Apparel,view,2025-06-03
INT_0138368,CUST_01866,PROD_0128,Air Conditioner (1.5HP),Electronics,cart_add,2025-06-06
INT_0138369,CUST_01866,PROD_0168,Rice Cooker,Home & Kitchen,view,2025-06-08
INT_0138370,CUST_01866,PROD_0067,iPhone 13,Phones & Tablets,view,2025-06-09
INT_0138371,CUST_01866,PROD_0071,Bluetooth Headset,Phones & Tablets,view,2025-06-09
INT_0138372,CUST_01866,PROD_0068,Redmi Note 12,Phones & Tablets,wishlist,2025-06-10
INT_0138373,CUST_01866,PROD_0257,Running Shoes,Sports & Outdoors,view,2025-06-10
INT_0138374,CUST_01866,PROD_0147,LED Bulb Pack,Electronics,view,2025-06-11
INT_0138375,CUST_01866,PROD_0169,Bedsheet Set (Queen),Home & Kitchen,view,2025-06-12
INT_0138376,CUST_01866,PROD_0043,Men's Formal Suit,Fashion & Apparel,wishlist,2025-06-14
INT_0138377,CUST_01866,PROD_0130,Rechargeable Fan,Electronics,cart_add,2025-06-16
INT_0138378,CUST_01866,PROD_0029,Women's Maxi Dress,Fashion & Apparel,view,2025-06-17
INT_0138379,CUST_01866,PROD_0162,Blender (4L),Electronics,view,2025-06-18
INT_0138380,CUST_01866,PROD_0181,Storage Containers Set,Home & Kitchen,view,2025-06-18
INT_0138381,CUST_01866,PROD_0068,Redmi Note 12,Phones & Tablets,view,2025-06-19
INT_0138382,CUST_01866,PROD_0273,Baby Diapers Pack,Baby & Kids,view,2025-06-20
INT_0138383,CUST_01866,PROD_0017,Men's Formal Suit,Fashion & Apparel,view,2025-06-20
INT_0138384,CUST_01866,PROD_0121,Blender (4L),Electronics,view,2025-06-21
